id;alt;Att11;Att12;Att21;Att22;Att31;Att32;choice
103;3;0;1;-1;-1;1;0;0
103;1;0;1;0;1;0;1;1
103;2;-1;-1;1;0;1;0;0
103;3;1;0;-1;-1;1;0;0
103;1;0;1;-1;-1;1;0;0
103;2;1;0;0;1;-1;-1;1
103;3;-1;-1;1;0;0;1;0
103;1;-1;-1;0;1;1;0;1
103;2;1;0;-1;-1;0;1;0
103;3;0;1;1;0;-1;-1;0
103;1;1;0;-1;-1;0;1;1
103;2;0;1;1;0;-1;-1;0
103;3;0;1;0;1;1;0;0
103;1;0;1;0;1;1;0;0
103;2;-1;-1;1;0;0;1;0
103;3;1;0;0;1;-1;-1;1
103;1;-1;-1;1;0;-1;-1;0
103;2;0;1;0;1;0;1;1
103;3;1;0;-1;-1;0;1;0
103;1;1;0;-1;-1;1;0;0
103;2;-1;-1;0;1;1;0;1
103;3;0;1;1;0;-1;-1;0
103;1;1;0;-1;-1;-1;-1;0
103;2;0;1;0;1;0;1;1
103;3;-1;-1;0;1;1;0;0
103;1;1;0;-1;-1;0;1;0
103;2;-1;-1;-1;-1;1;0;0
103;3;0;1;0;1;-1;-1;1
103;1;0;1;0;1;-1;-1;1
103;2;-1;-1;-1;-1;1;0;0
103;3;-1;-1;1;0;0;1;0
103;1;1;0;0;1;-1;-1;1
103;2;-1;-1;1;0;-1;-1;0
103;3;0;1;-1;-1;0;1;0
103;1;1;0;0;1;-1;-1;1
103;2;0;1;1;0;0;1;0
103;3;0;1;-1;-1;1;0;0
103;1;-1;-1;1;0;1;0;0
103;2;0;1;0;1;0;1;0
103;3;1;0;1;0;-1;-1;1
104;1;-1;-1;0;1;0;1;1
104;2;1;0;-1;-1;-1;-1;0
104;3;0;1;1;0;-1;-1;0
104;1;1;0;0;1;0;1;0
104;2;-1;-1;0;1;1;0;1
104;3;0;1;1;0;-1;-1;0
104;1;0;1;-1;-1;1;0;1
104;2;1;0;0;1;0;1;0
104;3;-1;-1;1;0;0;1;0
104;1;-1;-1;0;1;1;0;1
104;2;0;1;1;0;0;1;0
104;3;1;0;-1;-1;0;1;0
104;1;1;0;1;0;-1;-1;0
104;2;-1;-1;1;0;0;1;1
104;3;0;1;-1;-1;1;0;0
104;1;0;1;0;1;0;1;0
104;2;-1;-1;1;0;1;0;1
104;3;1;0;-1;-1;1;0;0
104;1;0;1;-1;-1;1;0;0
104;2;1;0;0;1;-1;-1;0
104;3;-1;-1;1;0;0;1;1
104;1;-1;-1;0;1;1;0;1
104;2;1;0;-1;-1;0;1;0
104;3;0;1;1;0;-1;-1;0
104;1;1;0;-1;-1;0;1;0
104;2;0;1;1;0;-1;-1;1
104;3;0;1;0;1;1;0;0
104;1;0;1;0;1;1;0;0
104;2;-1;-1;1;0;0;1;1
104;3;1;0;0;1;-1;-1;0
104;1;-1;-1;1;0;-1;-1;1
104;2;0;1;0;1;0;1;0
104;3;1;0;-1;-1;0;1;0
104;1;1;0;-1;-1;1;0;0
104;2;-1;-1;0;1;1;0;1
104;3;0;1;1;0;-1;-1;0
104;1;1;0;-1;-1;-1;-1;0
104;2;0;1;0;1;0;1;0
104;3;-1;-1;0;1;1;0;1
104;1;1;0;-1;-1;0;1;0
104;2;-1;-1;-1;-1;1;0;1
104;3;0;1;0;1;-1;-1;0
104;1;0;1;0;1;-1;-1;0
104;2;-1;-1;-1;-1;1;0;1
104;3;-1;-1;1;0;0;1;0
104;1;1;0;0;1;-1;-1;0
104;2;-1;-1;1;0;-1;-1;1
104;3;0;1;-1;-1;0;1;0
104;1;1;0;0;1;-1;-1;0
104;2;0;1;1;0;0;1;0
104;3;0;1;-1;-1;1;0;1
104;1;-1;-1;1;0;1;0;1
104;2;0;1;0;1;0;1;0
104;3;1;0;1;0;-1;-1;0
105;1;-1;-1;0;1;0;1;0
105;2;1;0;-1;-1;-1;-1;0
105;3;0;1;1;0;-1;-1;1
105;1;1;0;0;1;0;1;0
105;2;-1;-1;0;1;1;0;0
105;3;0;1;1;0;-1;-1;1
105;1;0;1;-1;-1;1;0;1
105;2;1;0;0;1;0;1;0
105;3;-1;-1;1;0;0;1;0
105;1;-1;-1;0;1;1;0;0
105;2;0;1;1;0;0;1;1
105;3;1;0;-1;-1;0;1;0
105;1;1;0;1;0;-1;-1;0
105;2;-1;-1;1;0;0;1;0
105;3;0;1;-1;-1;1;0;1
105;1;0;1;0;1;0;1;1
105;2;-1;-1;1;0;1;0;0
105;3;1;0;-1;-1;1;0;0
105;1;0;1;-1;-1;1;0;0
105;2;1;0;0;1;-1;-1;0
105;3;-1;-1;1;0;0;1;1
105;1;-1;-1;0;1;1;0;0
105;2;1;0;-1;-1;0;1;0
105;3;0;1;1;0;-1;-1;1
105;1;1;0;-1;-1;0;1;1
105;2;0;1;1;0;-1;-1;0
105;3;0;1;0;1;1;0;0
105;1;0;1;0;1;1;0;0
105;2;-1;-1;1;0;0;1;0
105;3;1;0;0;1;-1;-1;1
105;1;-1;-1;1;0;-1;-1;1
105;2;0;1;0;1;0;1;0
105;3;1;0;-1;-1;0;1;0
105;1;1;0;-1;-1;1;0;0
105;2;-1;-1;0;1;1;0;0
105;3;0;1;1;0;-1;-1;1
105;1;1;0;-1;-1;-1;-1;1
105;2;0;1;0;1;0;1;0
105;3;-1;-1;0;1;1;0;0
105;1;1;0;-1;-1;0;1;0
105;2;-1;-1;-1;-1;1;0;0
105;3;0;1;0;1;-1;-1;1
105;1;0;1;0;1;-1;-1;1
105;2;-1;-1;-1;-1;1;0;0
105;3;-1;-1;1;0;0;1;0
105;1;1;0;0;1;-1;-1;0
105;2;-1;-1;1;0;-1;-1;1
105;3;0;1;-1;-1;0;1;0
105;1;1;0;0;1;-1;-1;0
105;2;0;1;1;0;0;1;0
105;3;0;1;-1;-1;1;0;1
105;1;-1;-1;1;0;1;0;0
105;2;0;1;0;1;0;1;1
105;3;1;0;1;0;-1;-1;0
106;1;-1;-1;0;1;0;1;0
106;2;1;0;-1;-1;-1;-1;0
106;3;0;1;1;0;-1;-1;1
106;1;1;0;0;1;0;1;0
106;2;-1;-1;0;1;1;0;0
106;3;0;1;1;0;-1;-1;1
106;1;0;1;-1;-1;1;0;0
106;2;1;0;0;1;0;1;1
106;3;-1;-1;1;0;0;1;0
106;1;-1;-1;0;1;1;0;0
106;2;0;1;1;0;0;1;1
106;3;1;0;-1;-1;0;1;0
106;1;1;0;1;0;-1;-1;1
106;2;-1;-1;1;0;0;1;0
106;3;0;1;-1;-1;1;0;0
106;1;0;1;0;1;0;1;1
106;2;-1;-1;1;0;1;0;0
106;3;1;0;-1;-1;1;0;0
106;1;0;1;-1;-1;1;0;0
106;2;1;0;0;1;-1;-1;1
106;3;-1;-1;1;0;0;1;0
106;1;-1;-1;0;1;1;0;0
106;2;1;0;-1;-1;0;1;0
106;3;0;1;1;0;-1;-1;1
106;1;1;0;-1;-1;0;1;0
106;2;0;1;1;0;-1;-1;1
106;3;0;1;0;1;1;0;0
106;1;0;1;0;1;1;0;0
106;2;-1;-1;1;0;0;1;0
106;3;1;0;0;1;-1;-1;1
106;1;-1;-1;1;0;-1;-1;0
106;2;0;1;0;1;0;1;0
106;3;1;0;-1;-1;0;1;1
106;1;1;0;-1;-1;1;0;0
106;2;-1;-1;0;1;1;0;0
106;3;0;1;1;0;-1;-1;1
106;1;1;0;-1;-1;-1;-1;1
106;2;0;1;0;1;0;1;0
106;3;-1;-1;0;1;1;0;0
106;1;1;0;-1;-1;0;1;0
106;2;-1;-1;-1;-1;1;0;0
106;3;0;1;0;1;-1;-1;1
106;1;0;1;0;1;-1;-1;1
106;2;-1;-1;-1;-1;1;0;0
106;3;-1;-1;1;0;0;1;0
106;1;1;0;0;1;-1;-1;0
106;2;-1;-1;1;0;-1;-1;0
106;3;0;1;-1;-1;0;1;1
106;1;1;0;0;1;-1;-1;1
106;2;0;1;1;0;0;1;0
106;3;0;1;-1;-1;1;0;0
106;1;-1;-1;1;0;1;0;0
106;2;0;1;0;1;0;1;0
106;3;1;0;1;0;-1;-1;1
107;1;-1;-1;0;1;0;1;0
107;2;1;0;-1;-1;-1;-1;1
107;3;0;1;1;0;-1;-1;0
107;1;1;0;0;1;0;1;0
107;2;-1;-1;0;1;1;0;0
107;3;0;1;1;0;-1;-1;1
107;1;0;1;-1;-1;1;0;1
107;2;1;0;0;1;0;1;0
107;3;-1;-1;1;0;0;1;0
107;1;-1;-1;0;1;1;0;0
107;2;0;1;1;0;0;1;0
107;3;1;0;-1;-1;0;1;1
107;1;1;0;1;0;-1;-1;1
107;2;-1;-1;1;0;0;1;0
107;3;0;1;-1;-1;1;0;0
107;1;0;1;0;1;0;1;0
107;2;-1;-1;1;0;1;0;0
107;3;1;0;-1;-1;1;0;1
107;1;0;1;-1;-1;1;0;1
107;2;1;0;0;1;-1;-1;0
107;3;-1;-1;1;0;0;1;0
107;1;-1;-1;0;1;1;0;0
107;2;1;0;-1;-1;0;1;0
107;3;0;1;1;0;-1;-1;1
107;1;1;0;-1;-1;0;1;0
107;2;0;1;1;0;-1;-1;1
107;3;0;1;0;1;1;0;0
107;1;0;1;0;1;1;0;0
107;2;-1;-1;1;0;0;1;0
107;3;1;0;0;1;-1;-1;1
107;1;-1;-1;1;0;-1;-1;1
107;2;0;1;0;1;0;1;0
107;3;1;0;-1;-1;0;1;0
107;1;1;0;-1;-1;1;0;0
107;2;-1;-1;0;1;1;0;0
107;3;0;1;1;0;-1;-1;1
107;1;1;0;-1;-1;-1;-1;1
107;2;0;1;0;1;0;1;0
107;3;-1;-1;0;1;1;0;0
107;1;1;0;-1;-1;0;1;0
107;2;-1;-1;-1;-1;1;0;1
107;3;0;1;0;1;-1;-1;0
107;1;0;1;0;1;-1;-1;0
107;2;-1;-1;-1;-1;1;0;0
107;3;-1;-1;1;0;0;1;1
107;1;1;0;0;1;-1;-1;0
107;2;-1;-1;1;0;-1;-1;1
107;3;0;1;-1;-1;0;1;0
107;1;1;0;0;1;-1;-1;1
107;2;0;1;1;0;0;1;0
107;3;0;1;-1;-1;1;0;0
107;1;-1;-1;1;0;1;0;0
107;2;0;1;0;1;0;1;0
107;3;1;0;1;0;-1;-1;1
108;1;-1;-1;0;1;0;1;0
108;2;1;0;-1;-1;-1;-1;1
108;3;0;1;1;0;-1;-1;0
108;1;1;0;0;1;0;1;0
108;2;-1;-1;0;1;1;0;0
108;3;0;1;1;0;-1;-1;1
108;1;0;1;-1;-1;1;0;1
108;2;1;0;0;1;0;1;0
108;3;-1;-1;1;0;0;1;0
108;1;-1;-1;0;1;1;0;1
108;2;0;1;1;0;0;1;0
108;3;1;0;-1;-1;0;1;0
108;1;1;0;1;0;-1;-1;0
108;2;-1;-1;1;0;0;1;0
108;3;0;1;-1;-1;1;0;1
108;1;0;1;0;1;0;1;0
108;2;-1;-1;1;0;1;0;0
108;3;1;0;-1;-1;1;0;1
108;1;0;1;-1;-1;1;0;0
108;2;1;0;0;1;-1;-1;1
108;3;-1;-1;1;0;0;1;0
108;1;-1;-1;0;1;1;0;0
108;2;1;0;-1;-1;0;1;0
108;3;0;1;1;0;-1;-1;1
108;1;1;0;-1;-1;0;1;0
108;2;0;1;1;0;-1;-1;1
108;3;0;1;0;1;1;0;0
108;1;0;1;0;1;1;0;0
108;2;-1;-1;1;0;0;1;0
108;3;1;0;0;1;-1;-1;1
108;1;-1;-1;1;0;-1;-1;0
108;2;0;1;0;1;0;1;0
108;3;1;0;-1;-1;0;1;1
108;1;1;0;-1;-1;1;0;0
108;2;-1;-1;0;1;1;0;0
108;3;0;1;1;0;-1;-1;1
108;1;1;0;-1;-1;-1;-1;1
108;2;0;1;0;1;0;1;0
108;3;-1;-1;0;1;1;0;0
108;1;1;0;-1;-1;0;1;0
108;2;-1;-1;-1;-1;1;0;0
108;3;0;1;0;1;-1;-1;1
108;1;0;1;0;1;-1;-1;1
108;2;-1;-1;-1;-1;1;0;0
108;3;-1;-1;1;0;0;1;0
108;1;1;0;0;1;-1;-1;0
108;2;-1;-1;1;0;-1;-1;0
108;3;0;1;-1;-1;0;1;1
108;1;1;0;0;1;-1;-1;1
108;2;0;1;1;0;0;1;0
108;3;0;1;-1;-1;1;0;0
108;1;-1;-1;1;0;1;0;0
108;2;0;1;0;1;0;1;1
108;3;1;0;1;0;-1;-1;0
109;1;-1;-1;0;1;0;1;1
109;2;1;0;-1;-1;-1;-1;0
109;3;0;1;1;0;-1;-1;0
109;1;1;0;0;1;0;1;0
109;2;-1;-1;0;1;1;0;1
109;3;0;1;1;0;-1;-1;0
109;1;0;1;-1;-1;1;0;0
109;2;1;0;0;1;0;1;0
109;3;-1;-1;1;0;0;1;1
109;1;-1;-1;0;1;1;0;1
109;2;0;1;1;0;0;1;0
109;3;1;0;-1;-1;0;1;0
109;1;1;0;1;0;-1;-1;0
109;2;-1;-1;1;0;0;1;0
109;3;0;1;-1;-1;1;0;1
109;1;0;1;0;1;0;1;0
109;2;-1;-1;1;0;1;0;0
109;3;1;0;-1;-1;1;0;1
109;1;0;1;-1;-1;1;0;0
109;2;1;0;0;1;-1;-1;0
109;3;-1;-1;1;0;0;1;1
109;1;-1;-1;0;1;1;0;0
109;2;1;0;-1;-1;0;1;1
109;3;0;1;1;0;-1;-1;0
109;1;1;0;-1;-1;0;1;1
109;2;0;1;1;0;-1;-1;0
109;3;0;1;0;1;1;0;0
109;1;0;1;0;1;1;0;0
109;2;-1;-1;1;0;0;1;1
109;3;1;0;0;1;-1;-1;0
109;1;-1;-1;1;0;-1;-1;1
109;2;0;1;0;1;0;1;0
109;3;1;0;-1;-1;0;1;0
109;1;1;0;-1;-1;1;0;0
109;2;-1;-1;0;1;1;0;1
109;3;0;1;1;0;-1;-1;0
109;1;1;0;-1;-1;-1;-1;1
109;2;0;1;0;1;0;1;0
109;3;-1;-1;0;1;1;0;0
109;1;1;0;-1;-1;0;1;0
109;2;-1;-1;-1;-1;1;0;1
109;3;0;1;0;1;-1;-1;0
109;1;0;1;0;1;-1;-1;0
109;2;-1;-1;-1;-1;1;0;0
109;3;-1;-1;1;0;0;1;1
109;1;1;0;0;1;-1;-1;0
109;2;-1;-1;1;0;-1;-1;1
109;3;0;1;-1;-1;0;1;0
109;1;1;0;0;1;-1;-1;0
109;2;0;1;1;0;0;1;1
109;3;0;1;-1;-1;1;0;0
109;1;-1;-1;1;0;1;0;1
109;2;0;1;0;1;0;1;0
109;3;1;0;1;0;-1;-1;0
110;1;-1;-1;0;1;0;1;0
110;2;1;0;-1;-1;-1;-1;1
110;3;0;1;1;0;-1;-1;0
110;1;1;0;0;1;0;1;0
110;2;-1;-1;0;1;1;0;1
110;3;0;1;1;0;-1;-1;0
110;1;0;1;-1;-1;1;0;0
110;2;1;0;0;1;0;1;0
110;3;-1;-1;1;0;0;1;1
110;1;-1;-1;0;1;1;0;1
110;2;0;1;1;0;0;1;0
110;3;1;0;-1;-1;0;1;0
110;1;1;0;1;0;-1;-1;0
110;2;-1;-1;1;0;0;1;1
110;3;0;1;-1;-1;1;0;0
110;1;0;1;0;1;0;1;1
110;2;-1;-1;1;0;1;0;0
110;3;1;0;-1;-1;1;0;0
110;1;0;1;-1;-1;1;0;0
110;2;1;0;0;1;-1;-1;1
110;3;-1;-1;1;0;0;1;0
110;1;-1;-1;0;1;1;0;0
110;2;1;0;-1;-1;0;1;1
110;3;0;1;1;0;-1;-1;0
110;1;1;0;-1;-1;0;1;1
110;2;0;1;1;0;-1;-1;0
110;3;0;1;0;1;1;0;0
110;1;0;1;0;1;1;0;0
110;2;-1;-1;1;0;0;1;0
110;3;1;0;0;1;-1;-1;1
110;1;-1;-1;1;0;-1;-1;1
110;2;0;1;0;1;0;1;0
110;3;1;0;-1;-1;0;1;0
110;1;1;0;-1;-1;1;0;0
110;2;-1;-1;0;1;1;0;1
110;3;0;1;1;0;-1;-1;0
110;1;1;0;-1;-1;-1;-1;1
110;2;0;1;0;1;0;1;0
110;3;-1;-1;0;1;1;0;0
110;1;1;0;-1;-1;0;1;0
110;2;-1;-1;-1;-1;1;0;0
110;3;0;1;0;1;-1;-1;1
110;1;0;1;0;1;-1;-1;1
110;2;-1;-1;-1;-1;1;0;0
110;3;-1;-1;1;0;0;1;0
110;1;1;0;0;1;-1;-1;0
110;2;-1;-1;1;0;-1;-1;1
110;3;0;1;-1;-1;0;1;0
110;1;1;0;0;1;-1;-1;1
110;2;0;1;1;0;0;1;0
110;3;0;1;-1;-1;1;0;0
110;1;-1;-1;1;0;1;0;0
110;2;0;1;0;1;0;1;1
110;3;1;0;1;0;-1;-1;0
111;1;-1;-1;0;1;0;1;1
111;2;1;0;-1;-1;-1;-1;0
111;3;0;1;1;0;-1;-1;0
111;1;1;0;0;1;0;1;0
111;2;-1;-1;0;1;1;0;1
111;3;0;1;1;0;-1;-1;0
111;1;0;1;-1;-1;1;0;0
111;2;1;0;0;1;0;1;0
111;3;-1;-1;1;0;0;1;1
111;1;-1;-1;0;1;1;0;0
111;2;0;1;1;0;0;1;1
111;3;1;0;-1;-1;0;1;0
111;1;1;0;1;0;-1;-1;0
111;2;-1;-1;1;0;0;1;1
111;3;0;1;-1;-1;1;0;0
111;1;0;1;0;1;0;1;1
111;2;-1;-1;1;0;1;0;0
111;3;1;0;-1;-1;1;0;0
111;1;0;1;-1;-1;1;0;0
111;2;1;0;0;1;-1;-1;0
111;3;-1;-1;1;0;0;1;1
111;1;-1;-1;0;1;1;0;0
111;2;1;0;-1;-1;0;1;1
111;3;0;1;1;0;-1;-1;0
111;1;1;0;-1;-1;0;1;1
111;2;0;1;1;0;-1;-1;0
111;3;0;1;0;1;1;0;0
111;1;0;1;0;1;1;0;0
111;2;-1;-1;1;0;0;1;1
111;3;1;0;0;1;-1;-1;0
111;1;-1;-1;1;0;-1;-1;1
111;2;0;1;0;1;0;1;0
111;3;1;0;-1;-1;0;1;0
111;1;1;0;-1;-1;1;0;0
111;2;-1;-1;0;1;1;0;0
111;3;0;1;1;0;-1;-1;1
111;1;1;0;-1;-1;-1;-1;0
111;2;0;1;0;1;0;1;1
111;3;-1;-1;0;1;1;0;0
111;1;1;0;-1;-1;0;1;0
111;2;-1;-1;-1;-1;1;0;1
111;3;0;1;0;1;-1;-1;0
111;1;0;1;0;1;-1;-1;0
111;2;-1;-1;-1;-1;1;0;0
111;3;-1;-1;1;0;0;1;1
111;1;1;0;0;1;-1;-1;0
111;2;-1;-1;1;0;-1;-1;0
111;3;0;1;-1;-1;0;1;1
111;1;1;0;0;1;-1;-1;0
111;2;0;1;1;0;0;1;1
111;3;0;1;-1;-1;1;0;0
111;1;-1;-1;1;0;1;0;0
111;2;0;1;0;1;0;1;1
111;3;1;0;1;0;-1;-1;0
112;1;-1;-1;0;1;0;1;0
112;2;1;0;-1;-1;-1;-1;0
112;3;0;1;1;0;-1;-1;1
112;1;1;0;0;1;0;1;0
112;2;-1;-1;0;1;1;0;0
112;3;0;1;1;0;-1;-1;1
112;1;0;1;-1;-1;1;0;0
112;2;1;0;0;1;0;1;0
112;3;-1;-1;1;0;0;1;1
112;1;-1;-1;0;1;1;0;0
112;2;0;1;1;0;0;1;1
112;3;1;0;-1;-1;0;1;0
112;1;1;0;1;0;-1;-1;0
112;2;-1;-1;1;0;0;1;0
112;3;0;1;-1;-1;1;0;1
112;1;0;1;0;1;0;1;1
112;2;-1;-1;1;0;1;0;0
112;3;1;0;-1;-1;1;0;0
112;1;0;1;-1;-1;1;0;0
112;2;1;0;0;1;-1;-1;1
112;3;-1;-1;1;0;0;1;0
112;1;-1;-1;0;1;1;0;0
112;2;1;0;-1;-1;0;1;0
112;3;0;1;1;0;-1;-1;1
112;1;1;0;-1;-1;0;1;0
112;2;0;1;1;0;-1;-1;1
112;3;0;1;0;1;1;0;0
112;1;0;1;0;1;1;0;0
112;2;-1;-1;1;0;0;1;0
112;3;1;0;0;1;-1;-1;1
112;1;-1;-1;1;0;-1;-1;1
112;2;0;1;0;1;0;1;0
112;3;1;0;-1;-1;0;1;0
112;1;1;0;-1;-1;1;0;0
112;2;-1;-1;0;1;1;0;0
112;3;0;1;1;0;-1;-1;1
112;1;1;0;-1;-1;-1;-1;0
112;2;0;1;0;1;0;1;1
112;3;-1;-1;0;1;1;0;0
112;1;1;0;-1;-1;0;1;0
112;2;-1;-1;-1;-1;1;0;0
112;3;0;1;0;1;-1;-1;1
112;1;0;1;0;1;-1;-1;1
112;2;-1;-1;-1;-1;1;0;0
112;3;-1;-1;1;0;0;1;0
112;1;1;0;0;1;-1;-1;1
112;2;-1;-1;1;0;-1;-1;0
112;3;0;1;-1;-1;0;1;0
112;1;1;0;0;1;-1;-1;1
112;2;0;1;1;0;0;1;0
112;3;0;1;-1;-1;1;0;0
112;1;-1;-1;1;0;1;0;0
112;2;0;1;0;1;0;1;1
112;3;1;0;1;0;-1;-1;0
113;1;-1;-1;0;1;0;1;1
113;2;1;0;-1;-1;-1;-1;0
113;3;0;1;1;0;-1;-1;0
113;1;1;0;0;1;0;1;1
113;2;-1;-1;0;1;1;0;0
113;3;0;1;1;0;-1;-1;0
113;1;0;1;-1;-1;1;0;0
113;2;1;0;0;1;0;1;0
113;3;-1;-1;1;0;0;1;1
113;1;-1;-1;0;1;1;0;0
113;2;0;1;1;0;0;1;0
113;3;1;0;-1;-1;0;1;1
113;1;1;0;1;0;-1;-1;0
113;2;-1;-1;1;0;0;1;1
113;3;0;1;-1;-1;1;0;0
113;1;0;1;0;1;0;1;1
113;2;-1;-1;1;0;1;0;0
113;3;1;0;-1;-1;1;0;0
113;1;0;1;-1;-1;1;0;0
113;2;1;0;0;1;-1;-1;0
113;3;-1;-1;1;0;0;1;1
113;1;-1;-1;0;1;1;0;0
113;2;1;0;-1;-1;0;1;1
113;3;0;1;1;0;-1;-1;0
113;1;1;0;-1;-1;0;1;1
113;2;0;1;1;0;-1;-1;0
113;3;0;1;0;1;1;0;0
113;1;0;1;0;1;1;0;0
113;2;-1;-1;1;0;0;1;1
113;3;1;0;0;1;-1;-1;0
113;1;-1;-1;1;0;-1;-1;0
113;2;0;1;0;1;0;1;0
113;3;1;0;-1;-1;0;1;1
113;1;1;0;-1;-1;1;0;0
113;2;-1;-1;0;1;1;0;0
113;3;0;1;1;0;-1;-1;1
113;1;1;0;-1;-1;-1;-1;0
113;2;0;1;0;1;0;1;1
113;3;-1;-1;0;1;1;0;0
113;1;1;0;-1;-1;0;1;1
113;2;-1;-1;-1;-1;1;0;0
113;3;0;1;0;1;-1;-1;0
113;1;0;1;0;1;-1;-1;0
113;2;-1;-1;-1;-1;1;0;0
113;3;-1;-1;1;0;0;1;1
113;1;1;0;0;1;-1;-1;0
113;2;-1;-1;1;0;-1;-1;0
113;3;0;1;-1;-1;0;1;1
113;1;1;0;0;1;-1;-1;0
113;2;0;1;1;0;0;1;1
113;3;0;1;-1;-1;1;0;0
113;1;-1;-1;1;0;1;0;0
113;2;0;1;0;1;0;1;1
113;3;1;0;1;0;-1;-1;0
114;1;-1;-1;0;1;0;1;1
114;2;1;0;-1;-1;-1;-1;0
114;3;0;1;1;0;-1;-1;0
114;1;1;0;0;1;0;1;0
114;2;-1;-1;0;1;1;0;1
114;3;0;1;1;0;-1;-1;0
114;1;0;1;-1;-1;1;0;0
114;2;1;0;0;1;0;1;0
114;3;-1;-1;1;0;0;1;1
114;1;-1;-1;0;1;1;0;1
114;2;0;1;1;0;0;1;0
114;3;1;0;-1;-1;0;1;0
114;1;1;0;1;0;-1;-1;0
114;2;-1;-1;1;0;0;1;1
114;3;0;1;-1;-1;1;0;0
114;1;0;1;0;1;0;1;1
114;2;-1;-1;1;0;1;0;0
114;3;1;0;-1;-1;1;0;0
114;1;0;1;-1;-1;1;0;0
114;2;1;0;0;1;-1;-1;0
114;3;-1;-1;1;0;0;1;1
114;1;-1;-1;0;1;1;0;1
114;2;1;0;-1;-1;0;1;0
114;3;0;1;1;0;-1;-1;0
114;1;1;0;-1;-1;0;1;0
114;2;0;1;1;0;-1;-1;1
114;3;0;1;0;1;1;0;0
114;1;0;1;0;1;1;0;0
114;2;-1;-1;1;0;0;1;1
114;3;1;0;0;1;-1;-1;0
114;1;-1;-1;1;0;-1;-1;0
114;2;0;1;0;1;0;1;0
114;3;1;0;-1;-1;0;1;1
114;1;1;0;-1;-1;1;0;0
114;2;-1;-1;0;1;1;0;1
114;3;0;1;1;0;-1;-1;0
114;1;1;0;-1;-1;-1;-1;0
114;2;0;1;0;1;0;1;1
114;3;-1;-1;0;1;1;0;0
114;1;1;0;-1;-1;0;1;0
114;2;-1;-1;-1;-1;1;0;1
114;3;0;1;0;1;-1;-1;0
114;1;0;1;0;1;-1;-1;0
114;2;-1;-1;-1;-1;1;0;1
114;3;-1;-1;1;0;0;1;0
114;1;1;0;0;1;-1;-1;0
114;2;-1;-1;1;0;-1;-1;0
114;3;0;1;-1;-1;0;1;1
114;1;1;0;0;1;-1;-1;0
114;2;0;1;1;0;0;1;0
114;3;0;1;-1;-1;1;0;1
114;1;-1;-1;1;0;1;0;0
114;2;0;1;0;1;0;1;1
114;3;1;0;1;0;-1;-1;0
115;1;-1;-1;0;1;0;1;0
115;2;1;0;-1;-1;-1;-1;1
115;3;0;1;1;0;-1;-1;0
115;1;1;0;0;1;0;1;0
115;2;-1;-1;0;1;1;0;0
115;3;0;1;1;0;-1;-1;1
115;1;0;1;-1;-1;1;0;1
115;2;1;0;0;1;0;1;0
115;3;-1;-1;1;0;0;1;0
115;1;-1;-1;0;1;1;0;0
115;2;0;1;1;0;0;1;0
115;3;1;0;-1;-1;0;1;1
115;1;1;0;1;0;-1;-1;0
115;2;-1;-1;1;0;0;1;0
115;3;0;1;-1;-1;1;0;1
115;1;0;1;0;1;0;1;1
115;2;-1;-1;1;0;1;0;0
115;3;1;0;-1;-1;1;0;0
115;1;0;1;-1;-1;1;0;0
115;2;1;0;0;1;-1;-1;0
115;3;-1;-1;1;0;0;1;1
115;1;-1;-1;0;1;1;0;0
115;2;1;0;-1;-1;0;1;1
115;3;0;1;1;0;-1;-1;0
115;1;1;0;-1;-1;0;1;1
115;2;0;1;1;0;-1;-1;0
115;3;0;1;0;1;1;0;0
115;1;0;1;0;1;1;0;0
115;2;-1;-1;1;0;0;1;0
115;3;1;0;0;1;-1;-1;1
115;1;-1;-1;1;0;-1;-1;0
115;2;0;1;0;1;0;1;0
115;3;1;0;-1;-1;0;1;1
115;1;1;0;-1;-1;1;0;0
115;2;-1;-1;0;1;1;0;1
115;3;0;1;1;0;-1;-1;0
115;1;1;0;-1;-1;-1;-1;1
115;2;0;1;0;1;0;1;0
115;3;-1;-1;0;1;1;0;0
115;1;1;0;-1;-1;0;1;1
115;2;-1;-1;-1;-1;1;0;0
115;3;0;1;0;1;-1;-1;0
115;1;0;1;0;1;-1;-1;0
115;2;-1;-1;-1;-1;1;0;1
115;3;-1;-1;1;0;0;1;0
115;1;1;0;0;1;-1;-1;0
115;2;-1;-1;1;0;-1;-1;0
115;3;0;1;-1;-1;0;1;1
115;1;1;0;0;1;-1;-1;0
115;2;0;1;1;0;0;1;0
115;3;0;1;-1;-1;1;0;1
115;1;-1;-1;1;0;1;0;0
115;2;0;1;0;1;0;1;1
115;3;1;0;1;0;-1;-1;0
116;1;-1;-1;0;1;0;1;0
116;2;1;0;-1;-1;-1;-1;1
116;3;0;1;1;0;-1;-1;0
116;1;1;0;0;1;0;1;1
116;2;-1;-1;0;1;1;0;0
116;3;0;1;1;0;-1;-1;0
116;1;0;1;-1;-1;1;0;0
116;2;1;0;0;1;0;1;1
116;3;-1;-1;1;0;0;1;0
116;1;-1;-1;0;1;1;0;1
116;2;0;1;1;0;0;1;0
116;3;1;0;-1;-1;0;1;0
116;1;1;0;1;0;-1;-1;1
116;2;-1;-1;1;0;0;1;0
116;3;0;1;-1;-1;1;0;0
